Date Time,time (s),int,temp (degC),rh (%),lumen1 (nm),lumen2 (nm)
03.01.2009 20:00:00,408,1,20.49,42.332,184.29,492.2
03.01.2009 20:10:00,408,4,20.73,39.983,212.86,653.2
03.01.2009 20:20:00,408,3,20.47,38.727,195.71,547.4
03.01.2009 20:30:00,410,2,20.88,40.752,170.0,542.8
03.01.2009 20:40:00,413,3,20.47,38.768,197.14,538.2
03.01.2009 20:50:00,413,1,20.48,42.332,187.14,492.2
03.01.2009 21:00:00,413,4,20.74,39.983,214.29,653.2
03.01.2009 21:10:00,416,2,20.88,40.793,171.43,542.8
03.01.2009 21:20:00,416,4,20.74,39.983,214.29,657.8
03.01.2009 21:30:00,416,1,20.48,42.373,187.14,492.2
03.01.2009 21:40:00,417,3,20.48,38.727,197.14,542.8
03.01.2009 21:50:00,419,2,20.87,40.793,172.86,547.4
03.01.2009 22:00:00,420,3,20.47,38.727,197.14,547.4
03.01.2009 22:10:00,421,1,20.49,42.332,188.57,492.2
03.01.2009 22:20:00,421,4,20.74,39.983,214.29,653.2
03.01.2009 22:30:00,423,2,20.87,40.793,170.0,542.8
03.01.2009 22:40:00,424,3,20.46,38.727,197.14,538.2
03.01.2009 22:50:00,424,4,20.74,39.983,215.71,653.2
03.01.2009 23:00:00,425,1,20.49,42.332,185.71,487.6
03.01.2009 23:10:00,428,2,20.87,40.793,174.29,542.8
03.01.2009 23:20:00,428,4,20.74,39.983,210.0,657.8
03.01.2009 23:30:00,429,1,20.49,42.332,185.71,478.4
03.01.2009 23:40:00,429,3,20.46,38.727,197.14,533.6
03.01.2009 23:50:00,431,2,20.87,40.793,171.43,542.8
04.01.2009 00:00:00,432,1,20.48,42.332,187.14,487.6
04.01.2009 00:10:00,433,3,20.46,38.727,197.14,538.2
04.01.2009 00:20:00,433,4,20.74,39.983,214.29,653.2
04.01.2009 00:30:00,435,2,20.87,40.793,172.86,542.8
04.01.2009 00:40:00,437,4,20.73,39.983,214.29,657.8
04.01.2009 00:50:00,437,3,20.47,38.727,197.14,542.8
04.01.2009 01:00:00,437,1,20.49,42.332,184.29,492.2
04.01.2009 01:10:00,439,2,20.86,40.793,172.86,542.8
04.01.2009 01:20:00,440,1,20.48,42.332,184.29,496.8
04.01.2009 01:30:00,441,3,20.47,38.727,197.14,542.8
04.01.2009 01:40:00,441,4,20.74,39.983,215.71,648.6
04.01.2009 01:50:00,443,2,20.87,40.793,172.86,542.8
04.01.2009 02:00:00,444,4,20.74,39.983,214.29,662.4
04.01.2009 02:10:00,444,3,20.47,38.687,197.14,538.2
04.01.2009 02:20:00,445,1,20.48,42.332,182.86,483.0
04.01.2009 02:30:00,448,2,20.86,40.793,172.86,542.8
04.01.2009 02:40:00,448,4,20.74,40.023,215.71,653.2
04.01.2009 02:50:00,448,3,20.47,38.727,194.29,542.8
04.01.2009 03:00:00,449,1,20.48,42.332,187.14,487.6
04.01.2009 03:10:00,451,2,20.88,40.793,171.43,547.4
04.01.2009 03:20:00,452,3,20.47,38.768,192.86,542.8
04.01.2009 03:30:00,452,4,20.75,39.983,212.86,648.6
04.01.2009 03:40:00,453,1,20.48,42.332,185.71,492.2
04.01.2009 03:50:00,454,2,20.87,40.793,168.57,542.8
04.01.2009 04:00:00,456,3,20.47,38.727,197.14,538.2
04.01.2009 04:10:00,456,1,20.49,42.332,188.57,487.6
04.01.2009 04:20:00,457,4,20.74,40.023,215.71,662.4
04.01.2009 04:30:00,458,2,20.86,40.793,171.43,542.8
04.01.2009 04:40:00,460,1,20.48,42.373,187.14,496.8
04.01.2009 04:50:00,461,3,20.46,38.727,198.57,547.4
04.01.2009 05:00:00,461,4,20.74,40.023,214.29,653.2
04.01.2009 05:10:00,463,2,20.87,40.793,172.86,542.8
04.01.2009 05:20:00,465,1,20.48,42.332,188.57,492.2
04.01.2009 05:30:00,465,3,20.47,38.727,198.57,547.4
04.01.2009 05:40:00,465,4,20.74,40.023,215.71,648.6
04.01.2009 05:50:00,467,2,20.86,40.793,170.0,542.8
04.01.2009 06:00:00,468,1,20.48,42.373,187.14,487.6
04.01.2009 06:10:00,468,3,20.48,38.727,195.71,542.8
04.01.2009 06:20:00,469,4,20.74,40.023,214.29,653.2
04.01.2009 06:30:00,471,2,20.87,40.793,175.71,542.8
04.01.2009 06:40:00,473,1,20.48,42.373,187.14,487.6
04.01.2009 06:50:00,473,4,20.74,39.983,210.0,657.8
04.01.2009 07:00:00,473,3,20.48,38.727,197.14,533.6
04.01.2009 07:10:00,475,2,20.86,40.793,171.43,542.8
04.01.2009 07:20:00,477,1,20.48,42.373,187.14,492.2
04.01.2009 07:30:00,477,4,20.73,40.023,215.71,662.4
04.01.2009 07:40:00,477,3,20.47,38.727,200.0,547.4
04.01.2009 07:50:00,479,2,20.87,40.793,172.86,538.2
04.01.2009 08:00:00,480,1,20.48,42.373,185.71,492.2
04.01.2009 08:10:00,480,4,20.72,40.023,215.71,667.0
04.01.2009 08:20:00,481,3,20.47,38.727,197.14,542.8
04.01.2009 08:30:00,483,2,20.86,40.793,172.86,547.4
04.01.2009 08:40:00,485,4,20.73,40.023,214.29,657.8
04.01.2009 08:50:00,485,3,20.47,38.727,200.0,547.4
04.01.2009 09:00:00,485,1,20.48,42.332,187.14,483.0
04.01.2009 09:10:00,487,2,20.86,40.793,177.14,547.4
04.01.2009 09:20:00,489,1,20.48,42.373,185.71,492.2
04.01.2009 09:30:00,489,3,20.47,38.727,197.14,542.8
04.01.2009 09:40:00,489,4,20.73,40.023,217.14,662.4
04.01.2009 09:50:00,491,2,20.85,40.793,172.86,547.4
04.01.2009 10:00:00,493,3,20.46,38.727,198.57,547.4
04.01.2009 10:10:00,493,4,20.72,40.023,217.14,657.8
04.01.2009 10:20:00,493,1,20.48,42.373,187.14,492.2
04.01.2009 10:30:00,495,2,20.85,40.793,171.43,542.8
04.01.2009 10:40:00,496,1,20.48,42.373,187.14,492.2
04.01.2009 10:50:00,496,4,20.74,40.023,215.71,653.2
04.01.2009 11:00:00,497,3,20.47,38.727,194.29,542.8
04.01.2009 11:10:00,500,2,20.86,40.793,172.86,552.0
04.01.2009 11:20:00,500,1,20.49,42.373,187.14,492.2
04.01.2009 11:30:00,500,4,20.72,40.023,215.71,662.4
04.01.2009 11:40:00,501,3,20.47,38.727,198.57,552.0
04.01.2009 11:50:00,503,2,20.86,40.793,171.43,547.4
04.01.2009 12:00:00,504,4,20.74,40.023,214.29,657.8
04.01.2009 12:10:00,504,3,20.47,38.727,198.57,552.0
04.01.2009 12:20:00,505,1,20.48,42.332,190.0,496.8
04.01.2009 12:30:00,507,2,20.86,40.793,172.86,552.0
04.01.2009 12:40:00,508,1,20.49,42.373,188.57,492.2
04.01.2009 12:50:00,509,4,20.74,40.023,217.14,657.8
04.01.2009 13:00:00,509,3,20.47,38.768,200.0,542.8
04.01.2009 13:10:00,511,2,20.87,40.793,171.43,547.4
04.01.2009 13:20:00,512,3,20.47,38.727,198.57,552.0
04.01.2009 13:30:00,512,4,20.73,39.983,217.14,653.2
04.01.2009 13:40:00,513,1,20.48,42.373,184.29,496.8
04.01.2009 13:50:00,515,2,20.86,40.793,172.86,552.0
04.01.2009 14:00:00,516,1,20.48,42.373,187.14,496.8
04.01.2009 14:10:00,517,3,20.46,38.727,198.57,547.4
04.01.2009 14:20:00,518,4,20.74,40.023,217.14,657.8
04.01.2009 14:30:00,519,2,20.86,40.793,174.29,561.2
04.01.2009 14:40:00,521,1,20.49,42.373,188.57,496.8
04.01.2009 14:50:00,521,3,20.47,38.727,198.57,556.6
04.01.2009 15:00:00,521,4,20.74,39.983,215.71,667.0
04.01.2009 15:10:00,523,2,20.86,40.793,172.86,561.2
04.01.2009 15:20:00,525,4,20.74,39.983,215.71,662.4
04.01.2009 15:30:00,525,1,20.49,42.373,188.57,496.8
04.01.2009 15:40:00,525,3,20.46,38.768,200.0,552.0
04.01.2009 15:50:00,527,2,20.86,40.793,171.43,552.0
04.01.2009 16:00:00,528,4,20.74,39.983,218.57,671.6
04.01.2009 16:10:00,529,3,20.46,38.768,198.57,552.0
04.01.2009 16:20:00,529,1,20.49,42.332,187.14,496.8
04.01.2009 16:30:00,531,2,20.86,40.793,174.29,547.4
04.01.2009 16:40:00,532,4,20.73,40.023,215.71,667.0
04.01.2009 16:50:00,532,3,20.47,38.727,198.57,556.6
04.01.2009 17:00:00,533,1,20.49,42.373,188.57,496.8
04.01.2009 17:10:00,535,2,20.86,40.793,172.86,556.6
04.01.2009 17:20:00,536,1,20.49,42.332,188.57,496.8
04.01.2009 17:30:00,537,3,20.47,38.727,200.0,556.6
04.01.2009 17:40:00,537,4,20.74,40.023,220.0,667.0
04.01.2009 17:50:00,539,2,20.86,40.793,172.86,552.0
04.01.2009 18:00:00,540,3,20.47,38.768,198.57,561.2
04.01.2009 18:10:00,540,4,20.74,40.023,214.29,662.4
04.01.2009 18:20:00,541,1,20.48,42.373,188.57,501.4
04.01.2009 18:30:00,542,2,20.86,40.793,174.29,556.6
04.01.2009 18:40:00,544,1,20.48,42.373,188.57,496.8
04.01.2009 18:50:00,544,4,20.74,40.023,214.29,667.0
04.01.2009 19:00:00,545,3,20.47,38.768,198.57,556.6
04.01.2009 19:10:00,546,2,20.86,40.793,174.29,556.6
04.01.2009 19:20:00,548,1,20.48,42.373,188.57,510.6
04.01.2009 19:30:00,549,4,20.74,40.023,214.29,662.4
04.01.2009 19:40:00,549,3,20.46,38.727,200.0,561.2
04.01.2009 19:50:00,551,2,20.85,40.793,170.0,556.6
04.01.2009 20:00:00,552,4,20.73,40.023,217.14,671.6
04.01.2009 20:10:00,552,3,20.47,38.727,201.43,561.2
04.01.2009 20:20:00,553,1,20.49,42.373,188.57,501.4
04.01.2009 20:30:00,555,2,20.86,40.793,175.71,556.6
04.01.2009 20:40:00,556,1,20.48,42.373,188.57,501.4
04.01.2009 20:50:00,556,3,20.46,38.727,200.0,565.8
04.01.2009 21:00:00,557,4,20.73,40.023,215.71,667.0
04.01.2009 21:10:00,559,2,20.86,40.793,172.86,556.6
04.01.2009 21:20:00,560,1,20.49,42.373,190.0,510.6
04.01.2009 21:30:00,560,4,20.74,40.023,214.29,662.4
04.01.2009 21:40:00,561,3,20.47,38.768,204.29,561.2
04.01.2009 21:50:00,563,2,20.86,40.793,172.86,556.6
04.01.2009 22:00:00,564,3,20.48,38.727,202.86,556.6
04.01.2009 22:10:00,565,1,20.47,42.373,188.57,501.4
04.01.2009 22:20:00,565,4,20.73,40.023,217.14,662.4
04.01.2009 22:30:00,567,2,20.87,40.793,172.86,561.2
04.01.2009 22:40:00,568,4,20.73,40.023,218.57,676.2
04.01.2009 22:50:00,568,1,20.49,42.332,188.57,496.8
04.01.2009 23:00:00,568,3,20.47,38.768,200.0,561.2
04.01.2009 23:10:00,571,2,20.86,40.793,174.29,547.4
04.01.2009 23:20:00,572,3,20.47,38.768,200.0,565.8
04.01.2009 23:30:00,573,4,20.74,40.023,218.57,676.2
04.01.2009 23:40:00,573,1,20.48,42.373,187.14,501.4
04.01.2009 23:50:00,575,2,20.86,40.793,174.29,561.2
05.01.2009 00:00:00,576,3,20.46,38.727,201.43,552.0
05.01.2009 00:10:00,576,4,20.74,40.023,217.14,667.0
05.01.2009 00:20:00,577,1,20.48,42.373,190.0,487.6
05.01.2009 00:30:00,579,2,20.86,40.793,171.43,556.6
05.01.2009 00:40:00,580,4,20.74,40.023,217.14,667.0
05.01.2009 00:50:00,581,3,20.46,38.727,198.57,570.4
05.01.2009 01:00:00,581,1,20.48,42.373,188.57,506.0
05.01.2009 01:10:00,583,2,20.86,40.793,172.86,552.0
05.01.2009 01:20:00,584,1,20.49,42.373,190.0,506.0
05.01.2009 01:30:00,584,4,20.73,40.023,215.71,671.6
05.01.2009 01:40:00,585,3,20.46,38.768,200.0,561.2
05.01.2009 01:50:00,587,2,20.86,40.793,172.86,556.6
05.01.2009 02:00:00,588,4,20.74,39.983,217.14,671.6
05.01.2009 02:10:00,588,3,20.47,38.727,201.43,556.6
05.01.2009 02:20:00,588,1,20.49,42.373,188.57,501.4
05.01.2009 02:30:00,591,2,20.85,40.793,171.43,556.6
05.01.2009 02:40:00,592,1,20.47,42.373,188.57,501.4
05.01.2009 02:50:00,592,3,20.46,38.727,201.43,552.0
05.01.2009 03:00:00,593,4,20.74,40.023,214.29,667.0
05.01.2009 03:10:00,595,2,20.86,40.793,172.86,561.2
05.01.2009 03:20:00,596,4,20.74,40.023,217.14,671.6
05.01.2009 03:30:00,596,3,20.48,38.727,201.43,565.8
05.01.2009 03:40:00,597,1,20.48,42.373,188.57,501.4
05.01.2009 03:50:00,599,2,20.87,40.793,172.86,561.2
05.01.2009 04:00:00,600,1,20.49,42.373,188.57,501.4
05.01.2009 04:10:00,601,3,20.48,38.727,200.0,565.8
05.01.2009 04:20:00,601,4,20.74,40.023,218.57,671.6
05.01.2009 04:30:00,603,2,20.86,40.793,174.29,556.6
05.01.2009 04:40:00,604,1,20.48,42.373,190.0,506.0
05.01.2009 04:50:00,604,4,20.74,40.023,217.14,671.6
05.01.2009 05:00:00,605,3,20.47,38.727,200.0,561.2
05.01.2009 05:10:00,607,2,20.86,40.793,174.29,547.4
05.01.2009 05:20:00,608,4,20.74,39.983,218.57,671.6
05.01.2009 05:30:00,609,3,20.48,38.727,201.43,565.8
05.01.2009 05:40:00,609,1,20.48,42.373,188.57,501.4
05.01.2009 05:50:00,611,2,20.86,40.793,174.29,556.6
05.01.2009 06:00:00,612,3,20.49,38.727,197.14,556.6
05.01.2009 06:10:00,613,4,20.74,40.023,217.14,671.6
05.01.2009 06:20:00,613,1,20.49,42.373,188.57,501.4
05.01.2009 06:30:00,614,2,20.86,40.793,172.86,565.8
05.01.2009 06:40:00,617,1,20.48,42.413,188.57,501.4
05.01.2009 06:50:00,617,3,20.48,38.727,200.0,556.6
05.01.2009 07:00:00,617,4,20.74,40.023,215.71,676.2
05.01.2009 07:10:00,619,2,20.86,40.793,174.29,561.2
05.01.2009 07:20:00,621,1,20.48,42.373,188.57,501.4
05.01.2009 07:30:00,621,4,20.73,40.023,212.86,671.6
05.01.2009 07:40:00,621,3,20.47,38.727,201.43,570.4
05.01.2009 07:50:00,623,2,20.86,40.793,174.29,561.2
05.01.2009 08:00:00,625,3,20.48,38.727,204.29,565.8
05.01.2009 08:10:00,625,1,20.48,42.373,190.0,506.0
05.01.2009 08:20:00,625,4,20.74,40.023,214.29,676.2
05.01.2009 08:30:00,627,2,20.87,40.793,171.43,565.8
05.01.2009 08:40:00,628,4,20.73,40.023,220.0,676.2
05.01.2009 08:50:00,628,3,20.49,38.727,200.0,556.6
05.01.2009 09:00:00,629,1,20.49,42.373,190.0,501.4
05.01.2009 09:10:00,631,2,20.87,40.793,172.86,556.6
05.01.2009 09:20:00,632,1,20.49,42.373,188.57,501.4
05.01.2009 09:30:00,633,3,20.48,38.727,200.0,561.2
05.01.2009 09:40:00,633,4,20.74,40.023,218.57,657.8
05.01.2009 09:50:00,635,2,20.86,40.793,172.86,556.6
05.01.2009 10:00:00,636,4,20.74,40.023,217.14,676.2
05.01.2009 10:10:00,636,1,20.49,42.373,188.57,506.0
05.01.2009 10:20:00,637,3,20.48,38.727,200.0,556.6
05.01.2009 10:30:00,639,2,20.86,40.793,172.86,561.2
05.01.2009 10:40:00,640,1,20.48,42.373,190.0,506.0
05.01.2009 10:50:00,640,4,20.74,39.983,218.57,662.4
05.01.2009 11:00:00,641,3,20.48,38.727,200.0,556.6
05.01.2009 11:10:00,643,2,20.87,40.793,172.86,561.2
05.01.2009 11:20:00,644,4,20.74,40.023,218.57,680.8
05.01.2009 11:30:00,644,1,20.49,42.373,188.57,501.4
05.01.2009 11:40:00,645,3,20.48,38.727,200.0,565.8
05.01.2009 11:50:00,646,2,20.86,40.793,172.86,565.8
05.01.2009 12:00:00,648,3,20.48,38.727,200.0,561.2
05.01.2009 12:10:00,648,4,20.73,40.023,220.0,680.8
05.01.2009 12:20:00,649,1,20.48,42.413,188.57,496.8
05.01.2009 12:30:00,651,2,20.86,40.793,172.86,556.6
05.01.2009 12:40:00,652,4,20.73,40.023,217.14,671.6
05.01.2009 12:50:00,653,1,20.48,42.373,190.0,501.4
05.01.2009 13:00:00,653,3,20.47,38.727,200.0,561.2
05.01.2009 13:10:00,655,2,20.85,40.793,174.29,561.2
05.01.2009 13:20:00,656,1,20.48,42.413,192.86,492.2
05.01.2009 13:30:00,656,4,20.74,40.023,220.0,676.2
05.01.2009 13:40:00,657,3,20.48,38.727,207.14,561.2
05.01.2009 13:50:00,659,2,20.86,40.793,174.29,561.2
05.01.2009 14:00:00,660,1,20.48,42.373,190.0,510.6
05.01.2009 14:10:00,660,3,20.48,38.727,201.43,561.2
05.01.2009 14:20:00,661,4,20.74,40.064,218.57,680.8
05.01.2009 14:30:00,662,2,20.86,40.793,174.29,552.0
05.01.2009 14:40:00,664,4,20.73,40.023,221.43,680.8
05.01.2009 14:50:00,664,1,20.48,42.413,188.57,501.4
05.01.2009 15:00:00,665,3,20.48,38.727,200.0,556.6
05.01.2009 15:10:00,667,2,20.86,40.793,174.29,561.2
05.01.2009 15:20:00,668,3,20.48,38.727,202.86,552.0
05.01.2009 15:30:00,669,1,20.47,42.373,188.57,501.4
05.01.2009 15:40:00,669,4,20.72,40.023,215.71,667.0
05.01.2009 15:50:00,671,2,20.85,40.793,174.29,561.2
05.01.2009 16:00:00,672,4,20.73,40.023,218.57,680.8
05.01.2009 16:10:00,673,1,20.48,42.373,188.57,483.0
05.01.2009 16:20:00,673,3,20.48,38.727,198.57,556.6
05.01.2009 16:30:00,675,2,20.86,40.793,177.14,561.2
05.01.2009 16:40:00,676,4,20.75,40.023,218.57,680.8
05.01.2009 16:50:00,677,3,20.48,38.727,200.0,561.2
05.01.2009 17:00:00,677,1,20.48,42.373,188.57,496.8
05.01.2009 17:10:00,679,2,20.84,40.834,174.29,561.2
05.01.2009 17:20:00,680,1,20.48,42.413,190.0,501.4
05.01.2009 17:30:00,681,3,20.48,38.727,200.0,561.2
05.01.2009 17:40:00,682,4,20.73,40.023,214.29,667.0
05.01.2009 17:50:00,683,2,20.86,40.793,172.86,561.2
05.01.2009 18:00:00,684,3,20.48,38.727,200.0,561.2
05.01.2009 18:10:00,684,4,20.74,40.023,218.57,667.0
05.01.2009 18:20:00,684,1,20.48,42.373,190.0,506.0
05.01.2009 18:30:00,687,2,20.85,40.793,172.86,561.2
05.01.2009 18:40:00,688,4,20.74,40.023,218.57,680.8
05.01.2009 18:50:00,689,3,20.49,38.727,201.43,561.2
05.01.2009 19:00:00,689,1,20.48,42.373,188.57,501.4
05.01.2009 19:10:00,691,2,20.86,40.793,172.86,565.8
05.01.2009 19:20:00,692,3,20.48,38.727,200.0,556.6
05.01.2009 19:30:00,693,4,20.73,40.023,218.57,680.8
05.01.2009 19:40:00,693,1,20.5,42.373,190.0,506.0
05.01.2009 19:50:00,695,2,20.86,40.834,174.29,561.2
05.01.2009 20:00:00,696,4,20.74,40.023,217.14,676.2
05.01.2009 20:10:00,697,1,20.48,42.373,190.0,506.0
05.01.2009 20:20:00,697,3,20.48,38.727,200.0,552.0
05.01.2009 20:30:00,699,2,20.86,40.793,174.29,575.0
05.01.2009 20:40:00,700,1,20.48,42.413,188.57,501.4
05.01.2009 20:50:00,701,3,20.48,38.727,200.0,565.8
05.01.2009 21:00:00,701,4,20.73,40.023,218.57,676.2
05.01.2009 21:10:00,703,2,20.86,40.793,174.29,561.2
05.01.2009 21:20:00,704,4,20.74,40.023,220.0,680.8
05.01.2009 21:30:00,704,3,20.48,38.727,200.0,565.8
05.01.2009 21:40:00,705,1,20.49,42.413,190.0,506.0
05.01.2009 21:50:00,707,2,20.86,40.834,174.29,561.2
05.01.2009 22:00:00,708,3,20.49,38.768,200.0,565.8
05.01.2009 22:10:00,709,1,20.49,42.413,188.57,501.4
05.01.2009 22:20:00,709,4,20.74,40.023,218.57,676.2
05.01.2009 22:30:00,711,2,20.85,40.793,174.29,561.2
05.01.2009 22:40:00,712,4,20.73,40.023,220.0,680.8
05.01.2009 22:50:00,712,1,20.48,42.373,191.43,506.0
05.01.2009 23:00:00,713,3,20.48,38.727,202.86,565.8
05.01.2009 23:10:00,715,2,20.85,40.834,172.86,565.8
05.01.2009 23:20:00,716,1,20.49,42.373,188.57,501.4
05.01.2009 23:30:00,716,4,20.74,40.023,220.0,680.8
05.01.2009 23:40:00,717,3,20.48,38.727,201.43,565.8
05.01.2009 23:50:00,719,2,20.86,40.834,174.29,565.8
06.01.2009 00:00:00,720,4,20.74,40.023,217.14,676.2
06.01.2009 00:10:00,720,1,20.48,42.373,190.0,510.6
06.01.2009 00:20:00,720,3,20.48,38.727,201.43,565.8
06.01.2009 00:30:00,723,2,20.86,40.793,174.29,565.8
06.01.2009 00:40:00,724,1,20.48,42.373,190.0,506.0
06.01.2009 00:50:00,725,4,20.73,40.023,215.71,676.2
06.01.2009 01:00:00,725,3,20.48,38.727,201.43,565.8
06.01.2009 01:10:00,727,2,20.86,40.793,174.29,565.8
06.01.2009 01:20:00,729,4,20.74,40.023,218.57,676.2
06.01.2009 01:30:00,729,3,20.49,38.727,201.43,561.2
06.01.2009 01:40:00,729,1,20.48,42.373,187.14,496.8
06.01.2009 01:50:00,731,2,20.86,40.834,172.86,565.8
06.01.2009 02:00:00,732,4,20.74,39.983,217.14,671.6
06.01.2009 02:10:00,732,1,20.49,42.373,191.43,524.4
06.01.2009 02:20:00,732,3,20.49,38.727,201.43,565.8
06.01.2009 02:30:00,735,2,20.85,40.793,180.0,570.4
06.01.2009 02:40:00,737,1,20.48,42.373,191.43,501.4
06.01.2009 02:50:00,737,4,20.74,40.023,210.0,671.6
06.01.2009 03:00:00,739,2,20.86,40.834,177.14,565.8
06.01.2009 03:10:00,740,4,20.73,40.023,218.57,680.8
06.01.2009 03:20:00,741,1,20.48,42.373,188.57,501.4
06.01.2009 03:30:00,744,2,20.84,40.834,175.71,561.2
06.01.2009 03:40:00,744,3,20.49,38.727,201.43,570.4
06.01.2009 03:50:00,744,1,20.49,42.373,191.43,510.6
06.01.2009 04:00:00,745,3,20.49,38.727,201.43,570.4
06.01.2009 04:10:00,745,3,20.49,38.727,200.0,561.2
06.01.2009 04:20:00,745,4,20.73,40.023,217.14,680.8
06.01.2009 04:30:00,747,2,20.86,40.834,172.86,565.8
06.01.2009 04:40:00,748,1,20.49,42.373,190.0,510.6
06.01.2009 04:50:00,748,4,20.74,40.023,218.57,671.6
06.01.2009 05:00:00,750,3,20.5,38.727,201.43,575.0
06.01.2009 05:10:00,751,2,20.86,40.834,175.71,561.2
06.01.2009 05:20:00,752,1,20.5,42.413,191.43,515.2
06.01.2009 05:30:00,752,4,20.73,40.023,220.0,685.4
06.01.2009 05:40:00,753,3,20.5,38.727,201.43,565.8
06.01.2009 05:50:00,755,2,20.85,40.874,170.0,565.8
06.01.2009 06:00:00,756,3,20.5,38.727,200.0,575.0
06.01.2009 06:10:00,757,4,20.73,40.023,217.14,676.2
06.01.2009 06:20:00,757,1,20.48,42.373,190.0,510.6
06.01.2009 06:30:00,759,2,20.86,40.834,175.71,570.4
06.01.2009 06:40:00,760,1,20.49,42.413,190.0,510.6
06.01.2009 06:50:00,760,3,20.5,38.727,201.43,575.0
06.01.2009 07:00:00,761,4,20.74,40.023,220.0,685.4
06.01.2009 07:10:00,763,2,20.86,40.834,174.29,565.8
06.01.2009 07:20:00,764,4,20.74,40.023,214.29,657.8
06.01.2009 07:30:00,765,1,20.48,42.413,188.57,506.0
06.01.2009 07:40:00,765,3,20.49,38.727,201.43,575.0
06.01.2009 07:50:00,766,2,20.86,40.834,175.71,575.0
06.01.2009 08:00:00,768,4,20.74,40.023,217.14,676.2
06.01.2009 08:10:00,768,3,20.5,38.687,201.43,570.4
06.01.2009 08:20:00,768,1,20.49,42.373,191.43,510.6
06.01.2009 08:30:00,771,2,20.85,40.834,174.29,565.8
06.01.2009 08:40:00,772,3,20.5,38.687,201.43,570.4
06.01.2009 08:50:00,772,1,20.48,42.413,190.0,510.6
06.01.2009 09:00:00,773,4,20.74,40.023,218.57,680.8
06.01.2009 09:10:00,775,2,20.86,40.793,174.29,575.0
06.01.2009 09:20:00,776,3,20.5,38.687,202.86,570.4
06.01.2009 09:30:00,776,1,20.49,42.373,192.86,506.0
06.01.2009 09:40:00,776,4,20.74,40.023,220.0,699.2
06.01.2009 09:50:00,779,2,20.85,40.834,174.29,570.4
06.01.2009 10:00:00,781,3,20.5,38.687,202.86,598.0
06.01.2009 10:10:00,781,1,20.49,42.413,188.57,506.0
06.01.2009 10:20:00,781,4,20.74,40.023,220.0,676.2
06.01.2009 10:30:00,783,2,20.86,40.834,177.14,565.8
06.01.2009 10:40:00,784,3,20.49,38.687,201.43,579.6
06.01.2009 10:50:00,784,4,20.74,40.023,218.57,699.2
06.01.2009 11:00:00,785,1,20.49,42.373,190.0,510.6
06.01.2009 11:10:00,787,2,20.85,40.834,175.71,565.8
06.01.2009 11:20:00,788,3,20.5,38.687,205.71,570.4
06.01.2009 11:30:00,788,4,20.73,40.023,220.0,690.0
06.01.2009 11:40:00,789,1,20.48,42.413,190.0,510.6
06.01.2009 11:50:00,791,2,20.86,40.834,174.29,565.8
06.01.2009 12:00:00,792,4,20.74,40.023,221.43,694.6
06.01.2009 12:10:00,793,1,20.48,42.413,187.14,510.6
06.01.2009 12:20:00,793,3,20.5,38.727,201.43,579.6
06.01.2009 12:30:00,795,2,20.86,40.834,175.71,570.4
06.01.2009 12:40:00,796,4,20.74,40.064,220.0,694.6
06.01.2009 12:50:00,797,3,20.5,38.687,201.43,575.0
06.01.2009 13:00:00,797,1,20.48,42.413,190.0,510.6
06.01.2009 13:10:00,799,2,20.86,40.834,177.14,570.4
06.01.2009 13:20:00,800,4,20.74,40.064,220.0,685.4
06.01.2009 13:30:00,800,3,20.5,38.687,202.86,575.0
06.01.2009 13:40:00,801,1,20.49,42.413,190.0,515.2
06.01.2009 13:50:00,803,2,20.86,40.834,177.14,575.0
06.01.2009 14:00:00,804,4,20.74,40.064,222.86,690.0
06.01.2009 14:10:00,805,1,20.48,42.413,190.0,515.2
06.01.2009 14:20:00,806,2,20.86,40.834,177.14,570.4
06.01.2009 14:30:00,808,3,20.51,38.687,201.43,575.0
06.01.2009 14:40:00,808,1,20.49,42.413,187.14,524.4
06.01.2009 14:50:00,808,3,20.51,38.687,201.43,579.6
06.01.2009 15:00:00,809,4,20.74,40.064,218.57,685.4
06.01.2009 15:10:00,811,2,20.86,40.834,175.71,570.4
06.01.2009 15:20:00,812,1,20.48,42.413,191.43,510.6
06.01.2009 15:30:00,813,4,20.73,40.064,218.57,690.0
06.01.2009 15:40:00,813,3,20.5,38.687,201.43,570.4
06.01.2009 15:50:00,815,2,20.86,40.834,174.29,579.6
06.01.2009 16:00:00,816,1,20.49,42.373,190.0,515.2
06.01.2009 16:10:00,817,3,20.51,38.687,202.86,575.0
06.01.2009 16:20:00,817,4,20.74,40.064,221.43,685.4
06.01.2009 16:30:00,819,2,20.86,40.834,174.29,575.0
06.01.2009 16:40:00,820,3,20.51,38.687,202.86,579.6
06.01.2009 16:50:00,821,1,20.48,42.413,188.57,510.6
06.01.2009 17:00:00,823,2,20.85,40.834,175.71,575.0
06.01.2009 17:10:00,824,4,20.74,40.023,221.43,690.0
06.01.2009 17:20:00,824,3,20.5,38.727,202.86,584.2
06.01.2009 17:30:00,824,1,20.48,42.413,192.86,515.2
06.01.2009 17:40:00,825,4,20.74,40.064,215.71,685.4
06.01.2009 17:50:00,828,2,20.86,40.834,175.71,575.0
06.01.2009 18:00:00,829,4,20.74,40.023,218.57,690.0
06.01.2009 18:10:00,829,1,20.48,42.413,190.0,515.2
06.01.2009 18:20:00,829,3,20.5,38.768,202.86,579.6
